,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
23,prerank,Estrogen Response Late,-0.27804170840783343,-1.088692233555729,0.24708624708624707,0.44279810829922084,0.99,51/190,18.46%,PTGER3;CD9;DNAJC12;LTF;TOP2A;SLC27A2;TSPAN13;KIF20A;CDC20;FOXC1;CDC6;MYB;TRIM29;KCNK5;STIL;TPSAB1;IGSF1;SLC1A4;RBBP8;GINS2;ISG20;SLC7A5;HSPA4L;CLIC3;KLF4;IGFBP4;FKBP5;ZFP36;CDH1;OPN3;JAK2;UGDH;TMPRSS3;FARP1;PRKAR2B;ST14;GPER1;MYOF;IL17RB;LAMC2;PRLR;PPIF;SLC29A1;PLK4;FKBP4;IDH2;RET;AREG;DUSP2;SGK1;EMP2
24,prerank,IL-2/STAT5 Signaling,-0.27282744454635677,-1.072671509510952,0.27423167848699764,0.471789325065743,0.996,48/197,17.04%,CDCP1;IL1RL1;CCR4;SCN9A;TNFRSF21;IL10;HK2;PLSCR1;IL1R2;CDC6;TNFSF11;SERPINC1;IRF4;DENND5A;GUCY1B1;CAPG;ALCAM;GATA1;GBP4;ITIH5;IRF8;SPRY4;IFITM3;COL6A1;CXCL10;SMPDL3A;COCH;ENPP1;SPP1;IGF1R;TLR7;CCNE1;MYC;MAP3K8;LIF;F2RL2;CCND2;PLAGL1;GALM;ST3GAL4;MAFF;TGM2;IKZF2;PIM1;AMACR;SLC2A3;WLS;EOMES
25,prerank,Fatty Acid Metabolism,0.28753898328314653,1.065779561567382,0.3176895306859206,1.0,0.998,16/152,10.88%,ENO2;PTPRG;RDH16;LTC4S;REEP6;AOC3;MGLL;IL4I1;ALDH1A1;XIST;DHCR24;BPHL;INMT;G0S2;SLC22A5;GAD2
26,prerank,DNA Repair,-0.27944187447917906,-1.0582127845013045,0.30385487528344673,0.49605613613882404,0.997,54/149,37.75%,CMPK2;ZWINT;TYMS;PDE4B;PDE6G;GSDME;RAD51;PCNA;SAC3D1;VPS37B;RFC3;NPR2;CDA;POLR2A;SRSF6;ADA;ELL;POLH;PRIM1;POLB;RFC5;POLD1;HPRT1;ADCY6;POLA1;CANT1;ELOA;POLD3;RALA;POM121;NME1;BOLA2;NELFCD;RAE1;VPS28;DGCR8;TAF6;RAD52;DUT;AK1;RPA3;ALYREF;POLR2H;ERCC4;POLD4;SDCBP;GTF3C5;RFC2;DCTN4;PNP;POLR2G;REV3L;LIG1;DDB1
27,prerank,mTORC1 Signaling,-0.25800923489321415,-1.0234651404997999,0.39243498817966904,0.5883928976885701,0.998,64/198,31.59%,CD9;HK2;PLOD2;CDC25A;PHGDH;PLK1;BUB1;RRM2;PSPH;SLC1A4;BCAT1;SLC7A5;AK4;UNG;IFRD1;MCM2;MLLT11;SLA;FDXR;CFP;TUBG1;HSPD1;MCM4;HSPE1;MTHFD2;SLC2A3;TRIB3;CDKN1A;IGFBP5;GGA2;MTHFD2L;AURKA;SHMT2;STIP1;IMMT;DAPP1;DDIT3;GSR;TXNRD1;WARS1;HPRT1;CCNF;SLC6A6;NAMPT;MAP2K3;DHFR;HSPA5;GPI;LDHA;RPA1;RIT1;CACYBP;PGK1;PSMA4;SRD5A1;PSMC4;GAPDH;PFKL;TUBA4A;COPS5;RPN1;TFRC;ME1;ACLY
28,prerank,Xenobiotic Metabolism,0.26661918209539215,1.0093074179157757,0.4436741767764298,1.0,1.0,34/191,14.56%,VTN;UPB1;PTGDS;PAPSS2;CFB;CYP2E1;ABCC3;ARG1;RAP1GAP;CES1;F10;NDRG2;TGFB2;ABCD2;SLC22A1;MPP2;PROS1;ARG2;BPHL;HSD17B2;PC;IGF1;PLG;FBP1;AKR1C3;HGFAC;ABCC2;SLC6A12;ALDH3A1;ESR1;APOE;ACSM1;AOX1;EPHX1
29,prerank,Myc Targets V2,-0.30742175047011766,-1.0085013813891848,0.46238938053097345,0.6154052949457336,1.0,13/57,19.62%,HK2;PLK1;SLC19A1;UNG;IPO4;MYC;HSPD1;MCM4;PLK4;HSPE1;DUSP2;MCM5;PPRC1
30,prerank,Complement,-0.24847222905736538,-0.9883475252892444,0.4580498866213152,0.6627240431336521,1.0,41/199,17.64%,GP9;GNB4;CR2;PLA2G4A;LTF;TIMP2;PRSS3;GP1BA;CASP5;IRF7;CD40LG;MT3;PLSCR1;SERPINE1;SERPINC1;KCNIP2;OLR1;ERAP2;APOC1;PCLO;TNFAIP3;COL4A2;SCG3;JAK2;MMP14;S100A12;GZMB;SERPING1;LAP3;CTSL;FCER1G;MAFF;CASP10;PIM1;ITIH1;PSMB9;PREP;C4BPB;DUSP5;CDA;HSPA1A
31,prerank,Bile Acid Metabolism,0.2775906348779948,0.9840355035978725,0.49364791288566245,1.0,1.0,22/109,16.15%,NR3C2;CYP46A1;DIO2;ALDH1A1;ABCD2;FADS1;SULT2B1;EPHX2;TFCP2L1;DHCR24;ABCA3;APOA1;SLC23A1;PFKM;PHYH;ALDH8A1;NR1H4;ABCA9;ABCA6;RXRG;ABCA5;FADS2
32,prerank,heme Metabolism,0.24939811514543783,0.9624265094386173,0.5413793103448276,1.0,1.0,25/197,16.15%,DMTN;ICAM4;HBZ;CLIC2;EPB42;IGSF3;RAP1GAP;OSBP2;ACSL6;XK;HBD;P4HA2;ASNS;PC;FN3K;PRDX2;SLC6A9;ABCG2;CA1;EPOR;TMCC2;MFHAS1;HBQ1;AQP3;ARHGEF12
