Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Interferon Alpha Response,-0.5544905405981077,-2.3889378025721943,0.0,0.0,0.0,52/93,20.22%,NCOA7;GBP2;LGALS3BP;CCRL2;CNP;GBP4;UBE2L6;SELL;ISG15;LAP3;IFI27;NMI;IRF7;USP18;IFI44L;STAT2;PSMB8;PSME1;EPSTI1;SP110;PARP12;IRF9;IFIH1;CD74;IFITM1;PNPT1;TRIM25;PSME2;LPAR6;PLSCR1;IL15;OAS1;CMPK2;IRF1;PSMA3;PARP9;MX1;RNF31;IL4R;TAP1;TRIM21;IFIT3;LAMP3;IFI35;IFI44;ISG20;SAMD9L;RSAD2;TRAFD1;OASL;ADAR;DDX60,CD8_naive_Tcm
prerank,TNF-alpha Signaling via NF-kB,-0.5041894683812129,-2.3246916193828984,0.0,0.0,0.0,78/158,23.26%,ABCA1;PMEPA1;REL;KLF6;TNIP1;JUN;CCRL2;EFNA1;CCL5;KDM6B;RELB;ZBTB10;CD83;ATP2B1;CD69;PPP1R15A;KLF10;BTG3;SMAD3;BIRC2;B4GALT1;TANK;SPSB1;STAT5A;SIK1;PDE4B;MAFF;IER5;FOS;B4GALT5;ETS2;PTPRE;NAMPT;NR4A3;MCL1;RCAN1;PTGER4;IFIH1;LDLR;RELA;FOSL2;KLF4;GCH1;TUBB2A;TNFAIP3;NFKBIE;ATF3;NFAT5;MAP2K3;IL7R;IRF1;RNF19B;NFKBIA;GADD45A;DENND5A;TAP1;IL23A;BIRC3;DNAJB4;FOSL1;JUNB;MARCKS;PNRC1;MXD1;ZFP36;MAP3K8;EIF1;NFKB1;SLC2A6;YRDC;BTG2;PFKFB3;ZC3H12A;CCL4;GEM;TSC22D1;PDLIM5;SGK1,CD8_naive_Tcm
prerank,mTORC1 Signaling,-0.48518753103859663,-2.2995915980790422,0.0,0.0,0.0,87/189,20.11%,NFKBIB;HPRT1;PIK3R3;RPN1;SHMT2;PSMA4;PSME3;ARPC5L;PITPNB;SQLE;ENO1;SCD;YKT6;LDHA;MTHFD2L;PPP1R15A;PSMD13;ETF1;MLLT11;GSK3B;PSMC4;RIT1;IGFBP5;MTHFD2;PSMC6;GPI;TFRC;PSMD14;EEF1E1;IMMT;HMGCR;MCM2;ACLY;DDX39A;ADIPOR2;IFRD1;GSR;PPIA;HSPA5;CCT6A;NAMPT;HSPA4;SLC2A1;IDI1;MCM4;SKAP2;LDLR;COPS5;CALR;NMT1;ATP6V1D;CD9;PSAT1;ADD3;PSMC2;TCEA1;ACTR2;HMGCS1;CCNF;ELOVL5;MAP2K3;EBP;SLC6A6;TXNRD1;TMEM97;PSMA3;NUFIP1;CTSC;PGK1;SLC7A5;PDAP1;EIF2S2;RDH11;TRIB3;ATP2A2;TES;GTF2H1;PGM1;CACYBP;SDF2L1;SYTL2;UBE2D3;SEC11A;ABCF2;SLC1A5;SORD;BUB1,CD8_naive_Tcm
prerank,E2F Targets,-0.47423685610639515,-2.2641255447845063,0.0,0.0,0.0,89/184,24.06%,SMC4;CENPE;CTPS1;KPNA2;ING3;PPM1D;HMGA1;HMGB3;BARD1;EZH2;TUBB;SNRPB;PPP1R8;WEE1;BUB1B;NASP;TIMELESS;UBE2S;SYNCRIP;NOLC1;SLBP;LMNB1;LBR;CKS2;MTHFD2;STMN1;PHF5A;TP53;DCK;NME1;TFRC;MCM7;MCM2;DDX39A;TACC3;SMC1A;CHEK1;DNMT1;CCNB2;HNRNPD;RACGAP1;RAN;MCM4;MCM5;GINS3;UBR7;JPT1;CSE1L;ORC6;TOP2A;RANBP1;GSPT1;MSH2;DCLRE1B;DCTPP1;IPO7;CDKN2C;PAICS;MCM6;PLK4;RAD51AP1;RFC3;PRKDC;MCM3;CTCF;POP7;SRSF2;NCAPD2;POLE;SUV39H1;DEK;H2AX;LYAR;SMC6;POLD1;USP1;GINS1;RAD1;NUP153;DIAPH3;PA2G4;XRCC6;BRCA1;TUBG1;NOP56;KIF2C;PCNA;PMS2;ASF1B,CD8_naive_Tcm
prerank,PI3K/AKT/mTOR  Signaling,-0.5018693453899306,-2.1122533864738053,0.0,0.0,0.0,52/92,24.18%,TIAM1;PRKAG1;NFKBIB;PIK3R3;TSC2;MAPK1;AP2M1;PLCG1;PTPN11;PFN1;ARF1;CSNK2B;GSK3B;UBE2N;RIT1;CFL1;ARPC3;STAT2;CAMK4;MYD88;PPP1CA;E2F1;RAC1;SLC2A1;ARHGDIA;AKT1S1;CALR;MAPK8;YWHAB;ACTR2;MKNK2;AKT1;MAP2K3;CLTC;RPS6KA1;PTEN;CDK2;TRIB3;PLCB1;PIN1;UBE2D3;ITPR2;VAV3;IL2RG;MAPK10;LCK;NCK1;TRAF2;GRK2;ACTR3;SMAD2;ATF1,CD8_naive_Tcm
prerank,Oxidative Phosphorylation,-0.43285605020382,-2.060599418685142,0.0,0.0,0.0,94/198,24.44%,VDAC1;SLC25A5;ATP5F1C;IDH2;ATP5F1B;CS;CYCS;OGDH;ATP5F1E;LDHA;COX5A;COX6A1;ALAS1;NDUFA7;TIMM8B;NDUFS6;COX7B;SDHD;NDUFA6;CYC1;NDUFA9;GPI;MDH2;MRPS12;MRPS15;IMMT;MRPS11;ATP5PB;ACAA2;ISCA1;UQCRQ;ATP5MC3;ATP6V0B;MRPL15;UQCRC2;UQCRC1;NDUFA2;ATP5MF;SLC25A6;PDP1;ATP1B1;NDUFC2;BDH2;NDUFS3;NDUFAB1;PDHB;ATP6V1D;NDUFV1;RETSAT;MFN2;ATP6V1F;CYB5R3;TOMM22;SLC25A20;BAX;IDH3B;POLR2F;ATP5PF;ETFA;UQCRH;PHB2;DLD;PMPCA;TIMM13;NDUFB4;NDUFB6;SDHB;PRDX3;AFG3L2;NNT;MDH1;UQCR10;ATP6V1H;CYB5A;MRPL34;ACAA1;UQCRFS1;ACADM;RHOT1;SUCLG1;NDUFS1;AIFM1;MRPS22;VDAC2;HCCS;NDUFB3;ATP6V0C;COX6B1;MTRR;SLC25A12;BCKDHA;ATP5ME;ETFB;NDUFS8,CD8_naive_Tcm
prerank,Myc Targets V2,-0.519144367702564,-2.0110501436223163,0.0,0.0,0.0,29/57,22.91%,NOP16;SLC19A1;TCOF1;NDUFAF4;PPRC1;NOLC1;IPO4;SRM;NIP7;MCM4;MCM5;GNL3;DCTPP1;TMEM97;BYSL;GRWD1;NOP2;PLK4;PES1;TFB2M;RRP12;WDR43;AIMP2;MYBBP1A;MRTO4;SORD;PA2G4;CBX3;NOP56,CD8_naive_Tcm
prerank,UV Response Up,-0.4378293784933067,-1.9787379116727726,0.0,0.00016846077390879533,0.001,56/121,19.41%,IGFBP2;DGAT1;RPN1;DDX21;BAK1;ARRB2;CNP;KLHDC3;YKT6;AP2S1;ALAS1;CEBPG;MARK2;BTG3;POLE3;FKBP4;PSMC3;TFRC;CDC5L;FEN1;PRKACA;FOS;BID;CASP3;STK25;AGO2;STARD3;CLTB;NXF1;GCH1;CDC34;BSG;ATP6V1F;NUP58;DNAJA1;ATF3;RASGRP1;IRF1;AQP3;PRKCD;NFKBIA;TARS1;PDAP1;HSPA13;PPIF;TAP1;WIZ;CDK2;RFC4;HYAL2;JUNB;BCL2L11;FURIN;H2AX;ACAA1;CHKA,CD8_naive_Tcm
prerank,Unfolded Protein Response,-0.4486391181754559,-1.9642561678767116,0.0,0.000311004505677776,0.002,49/108,22.91%,EIF4A1;LSM1;YWHAZ;KHSRP;DCTN1;HYOU1;GEMIN4;NOLC1;CEBPG;EIF4G1;MTHFD2;DNAJC3;DCP2;ATP6V0D1;SEC31A;ATF4;EEF2;HSPA5;SLC30A5;TUBB2A;CALR;YIF1A;PSAT1;ATF3;EXOSC10;TATDN2;PAIP1;EIF4EBP1;TARS1;SLC7A5;ALDH18A1;EIF4A3;MTREX;BANF1;KIF5B;PDIA5;PDIA6;NHP2;ERN1;ZBTB17;SEC11A;IARS1;H2AX;SRPRB;NFYA;ARFGAP1;DDX10;SHC1;NOP56,CD8_naive_Tcm
prerank,TGF-beta Signaling,-0.5211002823117273,-1.9623482223437068,0.0023148148148148147,0.00028878989812936343,0.002,26/48,21.52%,CDH1;FKBP1A;PMEPA1;SMURF2;SPTBN1;RHOA;ACVR1;SKIL;SMAD1;SMAD7;PPP1R15A;KLF10;SMAD3;PPP1CA;ARID4B;PPM1A;TRIM33;TGFBR1;SKI;JUNB;UBE2D3;FURIN;SMURF1;HDAC1;TGFB1;NCOR2,CD8_naive_Tcm
prerank,DNA Repair,-0.4266249141404007,-1.9567123262846595,0.0,0.00026953723825407254,0.002,53/144,18.04%,ELOA;HPRT1;ADA;ALYREF;SEC61A1;DGCR8;GUK1;POLB;IMPDH2;MPC2;POLR2K;DDB1;RAE1;SUPT4H1;CANT1;APRT;NELFB;TP53;NME1;NELFCD;SRSF6;FEN1;PDE6G;POLR2G;RALA;DCTN4;POLR2A;GTF3C5;PDE4B;TYMS;SNAPC4;POM121;VPS37B;POLR2F;CMPK2;BRF2;MPG;RFC3;POLR2J;SDCBP;GTF2A2;ADRM1;ELL;POLR2E;RBX1;POLR1D;RFC4;NME4;AGO4;ZWINT;GTF2H1;ITPA;TSG101,CD8_naive_Tcm
prerank,Inflammatory Response,-0.4132380586244138,-1.8328132404498427,0.0,0.0006317279021579825,0.005,46/126,18.03%,RGS1;ABCA1;KLF6;CHST2;CCRL2;CCL5;SLC31A1;RHOG;MSR1;SELL;ATP2B1;CD69;RNF144B;NMI;SLC4A4;TNFRSF1B;IRF7;CALCRL;TLR1;C3AR1;PDE4B;GNAI3;TNFSF10;PTPRE;NAMPT;PTGER4;LDLR;RELA;IFITM1;GCH1;HIF1A;ATP2C1;RASGRP1;IL15;PSEN1;IL7R;PTGIR;IRF1;NFKBIA;IL4R;SELENOS;ADRM1;LAMP3;ATP2A2;TAPBP;ABI1,CD8_naive_Tcm
prerank,IL-6/JAK/STAT3 Signaling,-0.45048569360869084,-1.7789125827903074,0.0,0.001070221387185288,0.009,17/59,15.04%,CD38;ITGA4;JUN;BAK1;PTPN11;PTPN2;FAS;TNFRSF1B;STAT2;MYD88;IRF9;TNFRSF21;CD9;TYK2;IRF1;IL4R;STAT1,CD8_naive_Tcm
prerank,Apical Junction,-0.3862291325239481,-1.7440013121454943,0.0,0.002246143652117271,0.02,40/129,17.01%,EVL;MAP3K20;CDH1;ITGB1;PIK3R3;EPB41L2;JUP;ARPC2;PLCG1;MAPK11;ACTN4;ATP1A3;MSN;PFN1;MVD;RHOF;FYB1;B4GALT1;MAP4K2;PECAM1;AKT2;SKAP2;NF2;BAIAP2;RSU1;ADAM23;RAC2;MYH9;NEGR1;WASL;GNAI2;PTPRC;VAV2;PTEN;MPZL1;NEXN;ADAM9;CDK8;IRS1;ACTB,CD8_naive_Tcm
prerank,Complement,-0.3599092199395761,-1.6597895528676478,0.0,0.0052134176346511395,0.048,43/148,16.68%,CR2;CR1;GZMK;GZMA;PREP;FCER1G;GNG2;CCL5;RHOG;PFN1;LAP3;PPP4C;USP15;CALM1;IRF7;RABIF;PIK3CG;CTSB;MAFF;GNAI3;HSPA5;CASP4;PDP1;CASP3;CTSD;TNFAIP3;GNB2;CBLB;RCE1;PLSCR1;CASP9;RASGRP1;PSEN1;IRF1;PRKCD;CTSC;GNAI2;SH2B3;ERAP2;ADAM9;SIRT6;FYN;WAS,CD8_naive_Tcm
prerank,heme Metabolism,-0.35648969755993287,-1.6517226288511166,0.0,0.005559205538990246,0.054,75/155,27.11%,EPB41;GLRX5;TOP1;HDGF;MBOAT2;AGPAT4;TSPAN5;LPIN2;USP15;CTNS;PPP2R5B;NCOA4;FOXJ2;GDE1;OPTN;RANBP10;TFRC;GAPVD1;DCAF11;CTSB;ISCA1;SEC14L1;NUDT4;FOXO3;PSMD9;MARK3;SLC2A1;FECH;YPEL5;BSG;FBXO34;MPP1;TCEA1;PGLS;MAP2K3;GYPC;RNF19A;TMEM9B;AQP3;TFDP2;NR3C1;UCP2;SDCBP;ATG4A;UBAC1;DAAM1;NNT;SLC10A3;BNIP3L;ACP5;ELL2;MOSPD1;GCLC;KLF3;BTG2;MARCHF2;CAT;CCDC28A;BMP2K;ATP6V0A1;MXI1;BPGM;CDC27;EZH1;DCUN1D1;NFE2L1;MFHAS1;ADIPOR1;ADD1;DCAF10;VEZF1;SIDT2;RNF123;RBM38;EPOR,CD8_naive_Tcm
prerank,Apoptosis,-0.3670334240858749,-1.6361527895156047,0.0024937655860349127,0.005968324561340177,0.06,52/135,20.18%,CD38;PAK1;PMAIP1;JUN;PDCD4;ROCK1;WEE1;SMAD7;CD69;FAS;ETF1;BTG3;CASP2;SPTAN1;RARA;PPP2R5B;DNAJC3;GSR;TNFSF10;BID;CASP4;CASP3;MCL1;CCND2;RELA;GCH1;RETSAT;TOP2A;DNAJA1;ATF3;BCL2L1;BAX;CASP9;EBP;PSEN1;IRF1;CD2;GADD45A;CYLD;TAP1;CDK2;DAP;BIRC3;ANXA1;IGF2R;DFFA;BCL2L11;ISG20;CREBBP;NEFH;LEF1;BNIP3L,CD8_naive_Tcm
prerank,Androgen Response,-0.3869696530746336,-1.6215376213888972,0.0,0.006707801724732032,0.07,40/83,23.26%,SRP19;ARID5B;PMEPA1;UBE2I;ZBTB10;CAMKK2;SCD;ZMIZ1;DBI;TMEM50A;B4GALT1;MAK;NCOA4;HMGCR;SLC38A2;GSR;SRF;GNAI3;CDK6;IDI1;VAPA;CENPN;MAF;NGLY1;HMGCS1;AKT1;ELOVL5;UBE2J1;RRP12;STK39;ADRM1;PTK2B;SORD;ELL2;UAP1;PA2G4;XRCC6;TSC22D1;PDLIM5;SGK1,CD8_naive_Tcm
prerank,Adipogenesis,-0.32768411390879504,-1.546359130470169,0.0025906735751295338,0.011689712832975537,0.122,70/168,24.97%,TKT;ABCA1;SLC19A1;DGAT1;CS;CHUK;CCNG2;PDCD4;ARAF;COX6A1;MTCH2;COX7B;CYC1;TANK;MDH2;RTN3;IMMT;ATP1B3;ACLY;STAT5A;PPP1R15B;ADIPOR2;ACAA2;UQCRQ;GPAT4;MRPL15;UQCRC1;NDUFS3;ATL2;NMT1;NDUFAB1;RETSAT;LPCAT3;RMDN3;DLD;CDKN2C;ESYT1;GADD45A;UCP2;SDHB;SLC5A6;UBC;PRDX3;GHITM;RREB1;SQOR;PGM1;ACOX1;UQCR10;TALDO1;SLC1A5;PIM3;ARL4A;REEP5;ACADM;RNF11;SUCLG1;AIFM1;PFKFB3;CAT;G3BP2;ANGPT1;ABCB8;RETN;BCKDHA;PLIN2;HADH;ETFB;ELMOD3;ESRRA,CD8_naive_Tcm
prerank,p53 Pathway,-0.33150795876333833,-1.529188719917154,0.0047169811320754715,0.013139940364886036,0.143,47/161,16.26%,MXD4;ADA;RALGDS;PPM1D;SEC61A1;EI24;JUN;BAK1;IP6K2;TRAF4;SLC35D1;PPP1R15A;FAS;NUDT15;TP53;SLC3A2;IRAK1;DEF6;IRAG2;FOXO3;IER5;FOS;PTPRE;TAX1BP3;PITPNC1;CCND2;SERTAD3;BAIAP2;KLF4;CTSD;RETSAT;POM121;WRAP73;CCNK;ATF3;BAX;RCHY1;MKNK2;RNF19B;GADD45A;GM2A;TRIAP1;SP1;TAP1;ZFP36L1;ABCC5;TRIB3,CD8_naive_Tcm
prerank,Cholesterol Homeostasis,-0.3806037627774738,-1.5094080011049889,0.017738359201773836,0.015040177894577247,0.168,25/62,22.08%,TP53INP1;STX5;SQLE;ETHE1;MVD;SCD;HMGCR;ATF5;FASN;IDI1;LDLR;CD9;FBXO6;ATF3;PLSCR1;HMGCS1;EBP;TMEM97;FDPS;TRIB3;PNRC1;CHKA;PDK3;FDFT1;ACTG1,CD8_naive_Tcm
prerank,Allograft Rejection,-0.32472377922541534,-1.5050213071875556,0.002617801047120419,0.014928216272533247,0.174,53/156,23.31%,IRF4;GBP2;EIF3A;GZMA;EIF4G3;CCL5;CAPG;PRKCG;EIF3J;CD7;FAS;UBE2N;FYB1;CXCR3;IRF7;NME1;TRAT1;TLR1;UBE2D1;CCND2;CSK;CD74;IRF8;IL27RA;EIF5A;HIF1A;AKT1;IL15;CD2;ETS1;ABCE1;PTPRC;GALNT1;IFNG;IL4R;GLMN;STAT1;TAP1;WAS;TAPBP;ABI1;IL2RG;TGFB1;CCL4;RPS19;BCL10;BRCA1;LCK;NCK1;TRAF2;ST8SIA4;CD3G;TAP2,CD8_naive_Tcm
prerank,Hedgehog Signaling,-0.4934194691676066,-1.3930186202707848,0.08971553610503283,0.038708542271487636,0.405,8/17,12.77%,DPYSL2;TLE3;CDK6;ETS2;PML;MYH9;TLE1;GLI1,CD8_naive_Tcm
prerank,Estrogen Response Late,-0.2986975290921541,-1.3502750835747495,0.031630170316301706,0.05306514378127053,0.515,41/120,21.86%,TIAM1;IDH2;HPRT1;CDH1;PDCD4;BTG3;RBBP8;FKBP4;CLIC3;JAK1;RABEP1;SLC29A1;CDC6;GINS2;OPN3;FOS;SLC16A1;FARP1;NXT1;KLF4;CD9;SIAH2;TOP2A;ADD3;CELSR2;ELOVL5;CKB;SNX10;PLK4;SLC7A5;PPIF;XRCC3;ISG20;CISH;NRIP1;ZFP36;SORD;PRKAR2B;FDFT1;NCOR2;AFF1,CD8_naive_Tcm
prerank,Reactive Oxygen Species Pathway,-0.3641872675413648,-1.3379953653626937,0.07398568019093078,0.05660282003335524,0.545,21/43,26.00%,TXN;LSP1;LAMTOR5;OXSR1;NDUFA6;PDLIM1;GSR;STK25;MBP;TXNRD1;NDUFB4;SELENOS;EGLN2;JUNB;ERCC2;GCLC;CAT;NQO1;PTPA;GLRX;SBNO2,CD8_naive_Tcm
prerank,Protein Secretion,-0.29360952704514093,-1.265105915893747,0.07616707616707617,0.10410875827563552,0.779,27/90,18.45%,ABCA1;MAPK1;AP2M1;NAPG;VPS4B;RAB22A;YKT6;AP2S1;VAMP7;STAM;ARF1;ICA1;SEC31A;AP3S1;CLTA;ARFGAP3;GNAS;ADAM10;CLTC;COPE;CTSC;RAB2A;SCAMP3;TSG101;COPB1;IGF2R;ATP6V1H,CD8_naive_Tcm
prerank,Xenobiotic Metabolism,-0.2763627931516311,-1.241138261349476,0.09367088607594937,0.12024838725980075,0.824,49/130,25.54%,MAN1A1;HPRT1;JUP;SHMT2;PYCR1;SLC35D1;ALAS1;FAS;LPIN2;SLC35B1;AHCY;GSR;ETS2;GCH1;IRF8;NMT1;RETSAT;KARS1;ELOVL5;AKR1C3;SLC6A6;ENPEP;TMEM97;SERTAD1;PINK1;ADH5;ATP2A2;GART;MTHFD1;DDAH2;ACOX1;CYB5A;PTS;GABARAPL1;SLC1A5;GCLC;ARG2;CNDP2;ARPP19;DHRS1;CAT;PDLIM5;CYFIP2;NQO1;UPB1;PGRMC1;UGDH;CROT;ACP1,CD8_naive_Tcm
prerank,Pperoxisome,-0.29433501195495393,-1.239576098994479,0.09557109557109557,0.11806994491332692,0.83,26/84,20.31%,CTPS1;IDH2;VPS4B;CTBP1;CLN6;SMARCC1;PABPC1;ABCD3;PRDX5;NUDT19;SLC35B2;IDI1;ABCD1;RETSAT;TOP2A;MSH2;ELOVL5;RDH11;ABCC5;FDPS;ACOX1;GNPAT;ACAA1;SLC25A19;CDK7;CEL,CD8_naive_Tcm
prerank,Glycolysis,-0.2666405856878004,-1.2304570025063515,0.08801955990220049,0.12319076957475907,0.846,51/146,25.33%,SAP30;TXN;CHST2;PGM2;ENO1;NASP;CACNA1H;LDHA;CLN6;PSMC4;PYGB;B4GALT1;FKBP4;STMN1;MDH2;MIF;ME2;PGAM1;RBCK1;PPIA;HSPA5;HDLBP;CHPF;MED24;PGLS;DLD;PGK1;HS2ST1;RRAGD;EXT1;PLOD1;NANP;MDH1;ISG20;CYB5A;GNPDA1;TALDO1;PDK3;GCLC;GLCE;ARPP19;B3GAT3;SLC25A13;MXI1;AKR1A1;PMM2;B3GALT6;GNE;XYLT2;GLRX;GUSB,CD8_naive_Tcm
prerank,IL-2/STAT5 Signaling,-0.26446713919260634,-1.2202144795953087,0.09736842105263158,0.12884276366836217,0.866,48/160,20.15%,IKZF2;TIAM1;IRF4;KLF6;MYO1E;SCN9A;CAPG;GBP4;ITGAE;CD83;SELL;PRAF2;AHCY;TNFRSF1B;MAPKAPK2;RHOH;SWAP70;MAFF;TNFSF10;IKZF4;CDC6;PLEC;CASP3;CCND2;UCK2;IRF8;TNFRSF21;PDCD2L;BCL2L1;PLSCR1;SPRED2;NOP2;DENND5A;IL4R;RRAGD;NCOA3;EOMES;HUWE1;IGF2R;LRIG1;FURIN;CD81;CISH;GABARAPL1;MXD1;SLC1A5;MAP3K8;ARL4A,CD8_naive_Tcm
prerank,Estrogen Response Early,-0.26802961237101747,-1.2003971088253595,0.09466019417475728,0.1441639171461782,0.907,45/129,22.48%,TIAM1;PMAIP1;UNC119;ABLIM1;ISG20L2;KLF10;RBBP8;RARA;B4GALT1;FKBP4;CANT1;MREG;CLIC3;FHL2;FASN;OPN3;FOS;SLC16A1;FARP1;NXT1;SLC2A1;KLF4;SIAH2;MED24;ADD3;CELSR2;RASGRP1;ELOVL5;AQP3;SLC7A5;PPIF;RETREG1;RRP12;INPP5F;MYBBP1A;LRIG1;CISH;NRIP1;MED13L;FDFT1;NCOR2;AFF1;FCMR;MAST4;RHOBTB3,CD8_naive_Tcm
prerank,Bile Acid Metabolism,0.29953995712556375,1.2002822731228833,0.16,1.0,0.972,16/79,11.49%,EPHX2;ABCA3;APOA1;ABCA5;NR3C2;PHYH;PEX16;PEX1;PIPOX;BCAR3;PFKM;ACSL5;NR1I2;SOAT2;NUDT12;ABCD2,CD8_naive_Tcm
prerank,KRAS Signaling Up,-0.2710717352906884,-1.1883013012432748,0.11358024691358025,0.1531869970743979,0.922,31/121,16.03%,SPON1;BTBD3;JUP;CBX8;MAP3K1;FCER1G;TRIB2;TOR1AIP2;RBM4;PPP1R15A;STRN;DNMBP;TNFRSF1B;PRELID3B;C3AR1;PECAM1;PSMB8;AKT2;CCND2;KLF4;SCG5;IRF8;TNFAIP3;DOCK2;GYPC;IL7R;ETS1;BIRC3;MMD;EVI5;MTMR10,CD8_naive_Tcm
prerank,Hypoxia,-0.2618368306688233,-1.1828139853812638,0.1259259259259259,0.15516603175166876,0.934,36/137,15.08%,PLAC8;SAP30;KLF6;MAP3K1;CCNG2;CHST2;JUN;EFNA1;PGM2;HK1;ENO1;NOCT;LDHA;PPP1R15A;GPI;MIF;VHL;PRDX5;FOXO3;MAFF;FOS;HSPA5;HDLBP;SLC2A1;FOSL2;SIAH2;TNFAIP3;ATF3;MYH9;SLC6A6;PGK1;NR3C1;ETS1;NDST2;RRAGD;EXT1,CD8_naive_Tcm
prerank,KRAS Signaling Dn,0.27357375036014575,1.1002230087853873,0.2755102040816326,1.0,0.999,22/84,14.44%,PRKN;EDAR;SLC5A5;CACNA1F;C5;CALCB;EFHD1;FGGY;COPZ2;MTHFR;ZBTB16;THNSL2;SIDT1;PLAG1;GPR19;OXT;P2RX6;NRIP2;SELENOP;CDKAL1;PDE6B;ALOX12B,CD8_naive_Tcm
prerank,Wnt-beta Catenin Signaling,-0.30458043186592293,-1.0472908637215188,0.3944954128440367,0.3618537423560924,0.996,13/33,23.77%,NKD1;AXIN2;TP53;HDAC2;MAML1;CCND2;KAT2A;NCSTN;LEF1;TCF7;NCOR2;SKP2;DLL1,CD8_naive_Tcm
prerank,Coagulation,0.26853586875190755,1.0340602873803124,0.4032258064516129,1.0,1.0,11/68,9.49%,CPQ;C2;APOA1;ISCU;LRP1;CAPN2;PDGFB;KLKB1;DUSP6;CRIP2;CTSO,CD8_naive_Tcm
prerank,Myogenesis,0.23720317648474262,1.000636763805246,0.4340659340659341,0.9036968773260554,1.0,26/117,14.78%,SORBS3;NAV2;ADCY9;LARGE1;IGFBP3;CNN3;SVIL;FXYD1;PDLIM7;PTP4A3;TNNC1;KCNH2;PFKM;DENND2B;MYOM1;WWTR1;MAPRE3;ITGA7;SPEG;FHL1;SH3BGR;MYH11;SORBS1;MYO1C;ENO3;PSEN2,CD8_naive_Tcm
prerank,Fatty Acid Metabolism,0.227666051217966,0.9714771277820492,0.5157545605306799,0.8248679686669267,1.0,34/128,22.59%,LTC4S;ACSM3;BLVRA;S100A10;SUCLG2;ENO2;PCBD1;REEP6;ECI1;GPD2;ERP29;ECI2;LGALS1;ACSL5;MCEE;CBR3;AUH;UROS;ALDH3A2;MGLL;ENO3;CA6;BCKDHB;NCAPH2;PRDX6;SDHA;INMT;BPHL;SMS;GCDH;ACADS;IDH1;D2HGDH;CPT2,CD8_naive_Tcm
prerank,Epithelial Mesenchymal Transition,-0.22641611769450393,-0.9563090978836519,0.5427927927927928,0.5720409541099893,1.0,18/96,14.29%,IGFBP2;FBLN2;ITGB1;PMEPA1;JUN;CAPG;FSTL1;COL6A3;FAS;SNTB1;MCM7;WIPF1;CALU;TNFAIP3;IL15;PPIB;GPX7;GADD45A,CD8_naive_Tcm
prerank,UV Response Dn,0.21413658288263643,0.8939518708162575,0.6810344827586207,0.9289807299235577,1.0,23/103,18.95%,MAGI2;ARHGEF9;BMPR1A;PEX14;PRKCA;MT1E;ACVR2A;INPP4B;SFMBT1;ANXA4;CDC42BPA;TGFBR3;CDKN1B;PIAS3;SRI;MGLL;IGF1R;MAP1B;DMAC2L;BCKDHB;PIK3CD;ATRX;PRDM2,CD8_naive_Tcm
prerank,Notch Signaling,0.28943389177600076,0.8793533870177859,0.6361974405850092,0.835926700457236,1.0,6/22,15.11%,ARRB1;PRKCA;PPARD;CUL1;PSEN2;MAML2,CD8_naive_Tcm
prerank,Spermatogenesis,-0.21563307736289447,-0.8760517136369175,0.7276595744680852,0.76115631475211,1.0,21/74,20.15%,EZH2;STRBP;MTOR;TOPBP1;MLLT10;CAMK4;CCNB2;NF2;SCG5;GFI1;PCSK4;PGS1;CHFR;TTK;MAST2;RFC4;COIL;TALDO1;NEFH;BUB1;ARL4A,CD8_naive_Tcm
prerank,Apical Surface,0.24873816844203955,0.8168372314094011,0.7575757575757576,0.8553858150497997,1.0,6/30,12.24%,EPHB4;MAL;FLOT2;AKAP7;GSTM3;TMEM8B,CD8_naive_Tcm
