,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,prerank,Oxidative Phosphorylation,-0.3197363866679045,-1.5844790980995382,0.0,0.02370230739693511,0.092,69/198,22.97%,PDP1;SLC25A5;ATP6V1F;VDAC2;IDH2;ATP6V0B;CYCS;CPT1A;LDHA;TIMM13;FDX1;BDH2;SLC25A4;LDHB;VDAC1;UQCRC2;UQCRC1;BCKDHA;ATP5F1B;ISCA1;SLC25A12;PRDX3;NDUFB2;NDUFA6;OAT;TIMM17A;AIFM1;MRPS22;ATP5F1C;SLC25A20;COX7B;NDUFB6;MRPS30;POLR2F;NDUFS2;ACAA1;TIMM50;NDUFA8;ECH1;ACO2;NDUFS7;SLC25A11;ATP5PO;GRPEL1;AFG3L2;PMPCA;COX6A1;UQCRH;ATP6V0C;NDUFA7;ATP5MC3;NDUFB4;ACADVL;PDHB;CS;NDUFS6;POR;RETSAT;MRPL15;IMMT;TOMM22;ETFB;CASP7;TIMM8B;CYB5A;MDH2;NDUFV1;NDUFS8;COX5A
11,prerank,Coagulation,0.41610453799701513,1.5220339029059493,0.011345218800648298,0.0440288816165394,0.269,11/57,7.04%,CFH;CPQ;CTSO;CTSH;TIMP1;ISCU;A2M;MSRB2;F8;CLU;C1S
12,prerank,mTORC1 Signaling,-0.31123841419146997,-1.5175914135558808,0.0,0.035186930568645934,0.147,61/187,20.53%,BTG2;NAMPT;NFKBIB;PHGDH;PGK1;SLC2A3;GGA2;IFRD1;LDHA;RRM2;MTHFD2;DDX39A;TXNRD1;TFRC;PNO1;TM7SF2;NFYC;PSMA4;GAPDH;SLC6A6;SHMT2;HPRT1;DDIT3;WARS1;MAP2K3;ETF1;CDKN1A;TUBA4A;SLC7A5;HSPD1;PSMC4;TUBG1;ACLY;CCNF;CYB5B;NUFIP1;SLC1A5;SLA;TMEM97;HK2;EEF1E1;CACYBP;HSPE1;SRD5A1;PSMC6;TRIB3;HSPA5;PITPNB;MCM4;UBE2D3;PDK1;MTHFD2L;TPI1;RPN1;NFIL3;FDXR;STIP1;ABCF2;YKT6;IMMT;RIT1
13,prerank,Inflammatory Response,-0.32051252994029766,-1.4658454671535959,0.0,0.05158084140176506,0.228,25/113,11.67%,CHST2;LY6E;CCL5;IRF7;BTG2;NAMPT;GCH1;TNFRSF1B;CD69;TNFSF9;RGS1;SPHK1;CD55;PTGER4;SERPINE1;CXCR6;NFKB1;RHOG;ADRM1;CCR7;CDKN1A;BST2;HIF1A;PDE4B;RELA
14,prerank,p53 Pathway,-0.29591072627020226,-1.403426577402498,0.01048951048951049,0.07953712430621007,0.35,37/161,11.23%,BAK1;BTG2;SLC35D1;NUDT15;SLC3A2;GADD45A;TAP1;TNFSF9;SERTAD3;IP6K2;IRAG2;SPHK1;TRAF4;SLC19A2;PLK3;LDHB;ADA;COQ8A;CCP110;VWA5A;RHBDF2;DDIT3;WRAP73;H2AJ;HMOX1;TSPYL2;CDKN1A;TRAFD1;HEXIM1;CTSD;ABHD4;MXD4;KLF4;PPM1D;MKNK2;TGFB1;BAIAP2
15,prerank,Unfolded Protein Response,-0.3047546680392111,-1.3785314980456251,0.020618556701030927,0.08965900577587665,0.407,31/107,17.42%,DNAJA4;EEF2;EXOSC4;ZBTB17;CEBPG;DCP2;CNOT2;PAIP1;MTHFD2;IFIT1;EIF4EBP1;ALDH18A1;FUS;EIF4A2;EIF4A3;TSPYL2;SLC7A5;EIF2AK3;GEMIN4;KIF5B;H2AX;CEBPB;NPM1;IMP3;TATDN2;LSM1;ATP6V0D1;TUBB2A;HSPA5;BANF1;EIF4A1
16,prerank,Apical Junction,0.3269438960576236,1.3567487403238643,0.03278688524590164,0.1465716066697834,0.769,36/115,21.63%,AKT3;SORBS3;ZYX;SGCE;TGFBI;AMIGO2;SKAP2;PIK3CB;MYL12B;RRAS;NECTIN3;MPZL1;CD99;LIMA1;ITGB1;CTNNA1;ICAM1;WASL;ACTN1;JAM3;THBS3;STX4;CTNND1;CDK8;ACTB;EPB41L2;ITGB4;CAP1;NLGN3;VASP;LDLRAP1;TRAF1;IKBKG;RSU1;DLG1;GNAI2
17,prerank,KRAS Signaling Dn,-0.3231315273200583,-1.3445305529676106,0.059154929577464786,0.11011624253848569,0.487,18/66,12.63%,CHST2;BTG2;RYR1;TENT5C;IFI44L;GTF3C5;PTPRJ;LYPD3;COQ8A;RSAD2;PDCD1;MX1;RYR2;SLC29A3;PLAG1;MFSD6;SNN;NR4A2
18,prerank,Estrogen Response Late,-0.297552865870735,-1.340925949217141,0.04126984126984127,0.10614724054874856,0.497,30/113,15.11%,CLIC3;JAK2;DUSP2;ITPK1;OPN3;IDH2;RBBP8;IL6ST;ISG20;KCNK5;FABP5;JAK1;BTG3;TOP2A;ZFP36;FKBP4;SLC27A2;TST;HPRT1;SLC7A5;NBL1;KLF4;SIAH2;ID2;NXT1;SLC2A8;SCARB1;DCXR;RABEP1;TOB1
19,prerank,Apoptosis,-0.2867212961292586,-1.33300286512226,0.03134796238244514,0.10583568960100535,0.518,30/129,14.36%,CD38;MCL1;BCL2L11;BTG2;BNIP3L;GCH1;VDAC2;GADD45A;TAP1;CD69;ISG20;SPTAN1;BTG3;TOP2A;PPP2R5B;DDIT3;GADD45B;HMOX1;ETF1;CDKN1A;BMF;FASLG;SMAD7;LEF1;SATB1;RELA;BCL10;NEFH;PMAIP1;CASP3
20,prerank,heme Metabolism,-0.285577249041701,-1.3247597946090106,0.03934426229508197,0.10452588198333056,0.538,42/149,18.84%,ACP5;BTG2;BNIP3L;EPB41;TENT5C;TOP1;DCAF11;SLC30A1;CPOX;TFRC;SLC66A2;PPP2R5B;KLF3;TFDP2;USP15;RBM38;MAP2K3;RNF19A;ISCA1;SEC14L1;KDM7A;HEBP1;NR3C1;YPEL5;BSG;CTSB;GAPVD1;PPOX;AGPAT4;SDCBP;HDGF;RIOK3;UCP2;RCL1;RANBP10;LPIN2;GDE1;RHCE;BACH1;GYPC;FOXO3;ELL2
21,prerank,Allograft Rejection,-0.26602671446394294,-1.2876125220081558,0.046762589928057555,0.13024051384089086,0.646,44/159,15.35%,CD7;JAK2;CCL5;IRF7;STAT1;GBP2;CD3G;TAP1;IL2RG;IRF8;CD8A;ETS1;IKBKB;CTSS;SRGN;EIF3A;WARS1;CCL4;WAS;CD8B;FASLG;CD74;TAP2;CD86;EIF3J;HIF1A;GZMB;TGFB1;NPM1;BCL10;IL12RB1;ITK;LY86;UBE2D1;FYB1;IL10;BCL3;PSMB10;CSK;TRAF2;HLA-DOB;ACHE;TAPBP;IL27RA
22,prerank,IL-2/STAT5 Signaling,0.2977653393100242,1.2848508538428207,0.0649546827794562,0.2142558828112825,0.926,45/152,20.55%,BCL2;PHTF2;HIPK2;SWAP70;FGL2;HOPX;CD48;DHRS3;SERPINB6;RRAGD;PTCH1;BMPR2;RABGAP1L;EOMES;ARL4A;PRNP;RNH1;AHNAK;CAPG;IGF1R;GPR65;CTSZ;SYT11;RORA;SOCS2;NT5E;ANXA4;MYC;ITGA6;XBP1;AHR;IFNGR1;TNFRSF9;TNFRSF18;TNFRSF4;CDC42SE2;IL18R1;SNX14;PTGER2;CAPN3;P2RX4;TRAF1;LTB;PLPP1;FAH
23,prerank,Hypoxia,-0.2732900263726208,-1.2717349669775893,0.07692307692307693,0.13843279263190966,0.687,33/135,14.05%,TNFAIP3;CHST2;BNIP3L;TIPARP;CDKN1C;PGK1;SLC2A3;FOSL2;ISG20;LDHA;HK1;ETS1;ZFP36;LXN;SERPINE1;PGM2;JMJD6;GAPDH;SLC6A6;NOCT;DDIT3;HMOX1;CDKN1A;HDLBP;CCNG2;NR3C1;SIAH2;CITED2;MYH9;HK2;PFKFB3;MAFF;SCARB1
24,prerank,Bile Acid Metabolism,0.3257441441809298,1.250147385436109,0.11042944785276074,0.23243467871798867,0.964,17/73,15.43%,NR3C2;ABCA5;ABCA2;GSTK1;EPHX2;PEX16;DHCR24;EFHC1;FADS1;GNPAT;PIPOX;BCAR3;ABCA3;CYP46A1;OPTN;HSD17B11;PEX6
25,prerank,TGF-beta Signaling,-0.32582403209121935,-1.2433961747446582,0.1311881188118812,0.16153000314169025,0.748,21/47,24.24%,JUNB;CDKN1C;SERPINE1;ACVR1;PMEPA1;KLF10;SKI;HDAC1;FKBP1A;SMAD7;TGFB1;ARID4B;ID2;UBE2D3;FURIN;SKIL;SPTBN1;TRIM33;ID1;SMURF1;PPP1R15A
26,prerank,Myc Targets V1,-0.2509809793324852,-1.2409768548141125,0.0353356890459364,0.1563514504136559,0.755,64/196,22.45%,PSMA1;KPNA2;SRSF3;CCT2;PGK1;TYMS;IFRD1;LDHA;CTPS1;SF3A1;SRSF2;PSMA7;GSPT1;RAD23B;PSMB2;PSMA4;PSMD8;HPRT1;VDAC1;MCM5;STARD7;PABPC1;ETF1;EIF3B;SRM;HSPD1;PSMC4;PRDX3;CCT5;CCT3;SERBP1;EIF3J;PCBP1;CCT7;PSMB3;NPM1;DDX21;PCNA;HDGF;MRPL23;TRIM28;SET;HSPE1;LSM2;PSMC6;TXNL4A;TFDP1;SRPK1;EIF4G2;MCM4;EIF4A1;ILF2;XPO1;RRM1;CSTF2;RACK1;TCP1;SRSF7;MCM6;ODC1;CCT4;FAM120A;LSM7;HNRNPU
