"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"HEME METABOLISM",0.19307061623909,0.511069278279945,0.0514297351265247,0.251927179043589,1.13766911356986,95,"TENT5C;BACH1;BTG2;YPEL5;ADIPOR1;NUDT4;RBM38;H4C3;NR3C1;KDM7A;FOXO3;FBXO9;RAD23A;GCLC;BNIP3L;DAAM1;SDCBP;DCAF10;RIOK3;HTRA2;ISCA1;BPGM;ARHGEF12;RBM5;TMEM9B;SLC2A1;ARL2BP;DCUN1D1;CIR1","CD56_bright_CD16-_NK","Not significant"
"HYPOXIA",0.363119415109667,0.705298431967628,0.026895039772578,-0.255395693148825,-1.05230373000691,85,"MYH9;ETS1;TIPARP;DDIT4;ZFP36;ISG20;MT2A;GLRX;NFIL3;TPD52;GAPDH;ANKZF1;PIM1;CDKN1B;HDLBP","CD56_bright_CD16-_NK","Not significant"
"IL2 STAT5 SIGNALING",0.623531305327539,0.801683106849693,0.0181441170965448,-0.218045105672028,-0.919167671806264,96,"GPR65;TWSG1;LRRC8C;CCND3;PRKCH;BMPR2;NFIL3;CAPG;HIPK2;SNX14;IRF8;IFITM3;ST3GAL4;PIM1;MAP3K8;HYCC2;HUWE1;PLSCR1;EOMES","CD56_bright_CD16-_NK","Not significant"
"IL6 JAK STAT3 SIGNALING",0.542464323007309,0.741930976666201,0.0214412719120372,-0.272359304085825,-0.944141211535563,35,"IRF9;PIK3R5;CBL;PTPN11;PIM1;MAP3K8;ITGA4;STAT2;IL2RG;STAT1;IL12RB1;GRB2","CD56_bright_CD16-_NK","Not significant"
"INFLAMMATORY RESPONSE",0.507334344967122,0.741930976666201,0.0288045819903911,0.22856336839666,0.975603947394677,70,"RASGRP1;KLF6;KCNA3;CD69;BTG2;IRF1;SELENOS;NAMPT;KIF1B;NFKB1;IL18R1;LDLR;CMKLR1;TAPBP;ADRM1;IL4R;NFKBIA;ATP2B1;LCP2","CD56_bright_CD16-_NK","Not significant"
"INTERFERON ALPHA RESPONSE",4.99595419889285e-05,0.00224817938950178,0.557332238758646,-0.492094266471884,-1.95064366048722,68,"TXNIP;TRIM25;IRF9;UBE2L6;CD47;RIPK2;ISG20;PARP9;ELF1;RNF31;IFI35;IRF7;TMEM140;MX1;IFITM3;PSMB8;STAT2;NMI;PSME2;PLSCR1;TRAFD1;PSMB9;CASP8;CMTR1;IFI44;UBA7;NUB1;HLA-C;IFITM2;NCOA7;CASP1","CD56_bright_CD16-_NK","Down with age"
"INTERFERON GAMMA RESPONSE",0.0137685643564356,0.103264232673267,0.152675855527469,-0.324251435068196,-1.4418460158306,132,"TXNIP;TRIM25;SAMHD1;IRF9;UBE2L6;RIPK2;ISG20;KLRK1;MT2A;RIGI;NLRC5;ARID5B;RNF31;IFI35;IRF7;EIF4E3;IRF8;MX1;IFITM3;PSMB8;PIM1;PSMB2;STAT2;NMI;RAPGEF6;PSME2;PLSCR1;TRAFD1;PTPN6;STAT1;PSMB9;CASP8;CMTR1;TNFAIP3;GCH1","CD56_bright_CD16-_NK","Not significant"
"KRAS SIGNALING DN",0.0326388888888889,0.209821428571429,0.120854561651304,0.437869955302238,1.52882210946096,29,"TENT5C;FGGY;KMT2D;NR4A2;BTG2;IFNG;SKIL;DTNB;MTHFR","CD56_bright_CD16-_NK","Not significant"
"KRAS SIGNALING UP",0.00615231127369471,0.0692135018290655,0.238352921646911,-0.409827836084105,-1.60785711336019,64,"IKZF1;PRDM1;ETS1;ID2;CBR4;DNMBP;GLRX;CBL;IRF8;PSMB8;IL7R;USP12;IL2RG;CD37;ST6GAL1;AMMECR1;GYPC;TNFAIP3;HDAC9;MAP3K1;TRAF1;RBM4;LCP1;ADAM8;TRIB2","CD56_bright_CD16-_NK","Not significant"
"MITOTIC SPINDLE",0.0612501968193985,0.282303370786517,0.0717587601968224,-0.301424693520083,-1.30785698820118,113,"MYH9;CLASP1;ABL1;PXN;PKD2;AKAP13;PALLD;TBCD;SSH2;NOTCH2;RALBP1;KIF3B;FLNB;NCK2;RASA1;ARHGAP27;NEDD9;PCNT;CSNK1D;SPTAN1;MAPRE1;ROCK1;RAPGEF6;ARF6","CD56_bright_CD16-_NK","Not significant"
"MTORC1 SIGNALING",0.217858152020345,0.544645380050862,0.0499319098614031,0.234845211035353,1.11445655137428,129,"SLC2A3;NFKBIB;HSPA9;SQSTM1;ACSL3;ETF1;HMGCR;BTG2;IFRD1;PSMC4;SYTL2;PSMD14;UBE2D3;COPS5;NAMPT;RAB1A;STIP1;GCLC;GBE1;IDI1;LDLR;GGA2;PRDX1;UFM1;GLA;CTSC;ELOVL6;SKAP2;CACYBP;SLC7A5;STARD4","CD56_bright_CD16-_NK","Not significant"
