Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,UV Response Up,-0.34413514587082744,-1.5580583363019742,0.0,0.015766110515842646,0.093,56/116,24.72%,BAK1;CLTB;GCH1;FURIN;AP2S1;ATP6V1F;TAP1;CHKA;BCL2L11;NAT1;BSG;TARS1;STARD3;ATF3;PRKCD;CDC34;JUNB;ALAS1;POLE3;RAB27A;RPN1;FKBP4;FEN1;PPIF;YKT6;NUP58;NXF1;CNP;AQP3;CCNE1;HSPA13;BTG3;CEBPG;PRKACA;CDC5L;DDX21;MARK2;H2AX;DNAJA1;PSMC3;LYN;IRF1;CASP3;NR4A1;TFRC;TUBA4A;DGAT1;CYB5B;TST;STIP1;KLHDC3;WIZ;ARRB2;BID;IL6ST;PPP1R2,Tfh
prerank,Estrogen Response Late,-0.33773725674600885,-1.5404081858932768,0.0038910505836575876,0.01846777896831471,0.115,38/107,19.85%,TOP2A;ELOVL5;RBBP8;SLC16A1;IDH2;IGFBP4;FLNB;ITPK1;DUSP2;ID2;KCNK5;ETFB;HPRT1;JAK1;ATP2B4;SIAH2;PLK4;COX6C;SLC1A4;JAK2;FKBP4;CLIC3;ISG20;MYB;PPIF;GLA;BTG3;FABP5;ZFP36;SLC7A5;RNASEH2A;SLC27A2;RABEP1;GALE;SLC29A1;NMU;MDK;DHCR7,Tfh
prerank,Apoptosis,-0.3326053171070286,-1.5317941799974981,0.0,0.018834780200155984,0.121,56/130,24.82%,CD38;TOP2A;PMAIP1;WEE1;CASP4;ROCK1;GCH1;PPP2R5B;SAT1;PAK1;TAP1;BCL2L11;SPTAN1;CASP9;ETF1;ATF3;GPX1;EBP;MCL1;PSEN1;TNFSF10;VDAC2;CFLAR;ISG20;F2R;CDKN1A;GSR;CASP2;GADD45A;JUN;BTG3;BIK;DNM1L;CDC25B;RETSAT;DNAJA1;CD2;SMAD7;GNA15;IRF1;NEDD9;PSEN2;CASP3;NEFH;BAX;LGALS3;CD69;PRF1;RARA;DDIT3;DNAJC3;DFFA;RELA;PLCB2;BID;CYLD,Tfh
prerank,Androgen Response,-0.3439349078535214,-1.4726756499920723,0.006622516556291391,0.028686528533459495,0.187,27/81,14.69%,ELOVL5;DBI;ZMIZ1;SAT1;SLC38A2;SRP19;UBE2I;STK39;TMEM50A;CAMKK2;VAPA;CENPN;MAP7;PTK2B;HMGCR;ADRM1;SEC24D;B4GALT1;GNAI3;NCOA4;GSR;UAP1;INSIG1;RRP12;HMGCS1;ARID5B;NGLY1,Tfh
prerank,p53 Pathway,-0.29408571091288443,-1.4027802205886797,0.00819672131147541,0.045521399716489525,0.302,62/161,25.08%,MXD4;ADA;IP6K2;CTSD;BAK1;PPM1D;S100A10;SAT1;DEF6;SLC35D1;RCHY1;TAP1;IRAG2;PVT1;H2AJ;SERTAD3;TRAF4;MKNK2;ATF3;RAP2B;RALGDS;NUDT15;VDR;NOTCH1;TRIB3;PPP1R15A;F2R;PTPN14;CDKN1A;CDKN2A;SEC61A1;GADD45A;JUN;WRAP73;PCNA;POM121;RETSAT;VAMP8;PRMT2;SLC3A2;RAB40C;TGFB1;PTPRE;TPRKB;VWA5A;RGS16;BAX;PLK3;CCNK;HEXIM1;CD81;FBXW7;TAX1BP3;DDIT3;MXD1;TP53;SP1;H1-2;HBEGF;NOL8;CCP110;SLC19A2,Tfh
prerank,DNA Repair,-0.29741053782598936,-1.3961496482183096,0.015444015444015444,0.0464118067248329,0.32,60/142,27.12%,ELOA;ADA;NME1;HPRT1;POLR2G;TAF13;NT5C;ARL6IP1;ALYREF;ADRM1;PNP;CMPK2;FEN1;MPC2;CANT1;PDE6G;POLB;HCLS1;SEC61A1;NELFB;SRSF6;ELL;GTF3C5;TYMS;ITPA;PCNA;NT5C3A;BRF2;RBX1;ERCC2;POM121;GUK1;POLR2J;POLR2A;NELFCD;DDB1;DGCR8;RALA;VPS28;POLR1D;POLE4;SUPT5H;POLR2K;RAD51;RFC5;SUPT4H1;POLR2F;SNAPC4;MPG;TP53;NUDT21;ZWINT;DCTN4;TAF12;SAC3D1;GTF2A2;TARBP2;POLR2I;CETN2;ZNF707,Tfh
prerank,Myc Targets V2,-0.5858966837274393,-2.2143556606718944,0.0,0.0,0.0,26/57,18.02%,GNL3;RCL1;NDUFAF4;EXOSC5;NOLC1;NOP16;PPRC1;IMP4;WDR43;WDR74;GRWD1;SRM;MRTO4;BYSL;MYC;IPO4;NIP7;PPAN;MPHOSPH10;NOP2;HK2;FARSA;TBRG4;TMEM97;NOP56;DCTPP1,Treg
prerank,Myc Targets V1,-0.4411840899624571,-2.050902398196692,0.0,0.0,0.0,92/197,25.81%,SERBP1;CCT2;IMPDH2;EIF3B;EIF4A1;GNL3;C1QBP;NME1;TRIM28;VDAC1;EIF4G2;LSM7;UBA2;APEX1;CCT4;RAN;HDAC2;PCBP1;DDX21;ABCE1;NOLC1;RPLP0;SET;MCM7;HSP90AB1;NOP16;SNRPG;UBE2E1;PABPC1;SYNCRIP;ILF2;RPL6;RSL1D1;CTPS1;XRCC6;RAD23B;CCT5;PPIA;CCT7;NCBP2;NHP2;SNRPD3;SRM;RPS5;CCT3;POLE3;GSPT1;RPS2;MRPS18B;PPM1G;MYC;CYC1;HDDC2;DHX15;ETF1;PRPS2;IFRD1;PWP1;RACK1;RPL22;HNRNPA2B1;TFDP1;PSMD3;NOP56;LDHA;SRSF2;KARS1;PSMC6;COPS5;CLNS1A;RNPS1;IARS1;KPNA2;EIF4E;SNRPB2;RPL18;LSM2;HNRNPA3;HDGF;TXNL4A;PSMA2;SMARCC1;TARDBP;EIF3D;PA2G4;PSMD8;HNRNPA1;SSBP1;U2AF1;FBL;PSMD7;TUFM,Treg
prerank,Interferon Alpha Response,-0.4384503274565391,-1.8198362602255784,0.0,0.002053036783575706,0.006,48/92,25.14%,LGALS3BP;IFITM1;IL4R;SELL;USP18;GBP4;SP110;IRF7;PLSCR1;IFI44L;CCRL2;CMPK2;MX1;RSAD2;NMI;IFITM2;NUB1;PSMB8;IRF9;LAP3;PSME2;DDX60;ISG15;LAMP3;RIPK2;PNPT1;PARP9;CNP;EPSTI1;IFIT3;DHX58;CMTR1;OAS1;EIF2AK2;UBE2L6;IFI35;ADAR;IFI44;TRAFD1;TRIM25;STAT2;IFIH1;SAMD9L;LY6E;IFI27;IRF1;RTP4;IFIT2,Treg
prerank,TGF-beta Signaling,-0.46813001195790305,-1.7192149547661102,0.0,0.004619332763045338,0.018,13/45,9.41%,IFNGR2;SPTBN1;PMEPA1;SKIL;NOG;FKBP1A;SMAD3;TRIM33;SMURF2;SMAD7;ID3;ARID4B;TGFBR1,Treg
prerank,Epithelial Mesenchymal Transition,0.4840760909502645,1.7939655171750761,0.0,0.007877892663712457,0.008,26/75,14.33%,VIM;GLIPR1;ITGB1;LGALS1;FLNA;TGFBR3;LOXL1;CADM1;ENO2;FAS;ADAM12;TPM4;SGCB;SAT1;EMP3;TIMP1;IL32;TGFB1;CAPG;SDC4;PLOD3;COPA;ITGAV;CD59;PPIB;LOXL2,Treg
prerank,Wnt-beta Catenin Signaling,-0.5046852632718506,-1.6072995803570245,0.016908212560386472,0.014371257485029938,0.068,11/29,15.15%,LEF1;AXIN2;TCF7;KAT2A;NKD1;HDAC2;AXIN1;MYC;MAML1;GNAI1;NOTCH1,Treg
prerank,IL-2/STAT5 Signaling,0.4140978516012013,1.7220398009696027,0.0,0.014771048744460858,0.03,50/152,13.17%,RORA;AHNAK;SYT11;TIAM1;BATF;LRIG1;CST7;GALM;TNFRSF9;CCR4;ALCAM;PRNP;ADAM19;GPR65;LRRC8C;PHLDA1;SELP;CTSZ;PHTF2;PLEC;CD48;CDC42SE2;CAPN3;ANXA4;TNFRSF18;TRAF1;HOPX;CSF1;IL10RA;NDRG1;MYO1C;IL18R1;MAPKAPK2;RABGAP1L;NFIL3;ODC1;GLIPR2;COCH;CAPG;FGL2;SLC1A5;CTLA4;SH3BGRL2;SYNGR2;CDCP1;P4HA1;PLPP1;TNFRSF1B;IL2RB;ITGAV,Treg
prerank,Reactive Oxygen Species Pathway,0.4722613661580843,1.5977235033861628,0.008547008547008548,0.04070244542918102,0.117,19/44,20.45%,PRNP;TXN;SRXN1;MBP;PFKP;PRDX1;PRDX4;LSP1;CDKN2D;TXNRD2;NQO1;OXSR1;TXNRD1;SELENOS;PRDX2;GSR;GCLM;SOD1;STK25,Treg
