,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
25,prerank,Hedgehog Signaling,-0.39521916108923827,-1.305115571321212,0.11951219512195121,0.08434205581597737,0.608,9/25,17.58%,ADGRG1;PML;TLE3;UNC5C;TLE1;MYH9;DPYSL2;RASA1;VEGFA
26,prerank,Wnt-beta Catenin Signaling,-0.35136652923283684,-1.287512378422602,0.11779448621553884,0.09238473862220377,0.653,14/35,19.60%,DLL1;CCND2;LEF1;HDAC2;TCF7;CTNNB1;PSEN2;MAML1;KAT2A;JAG1;NKD1;SKP2;MYC;CUL1
27,prerank,Bile Acid Metabolism,0.3170875327274902,1.271513414604602,0.1043338683788122,0.34765296917286215,0.916,15/80,8.97%,NR3C2;PEX1;ABCA3;PEX16;ABCA5;PHYH;FADS1;APOA1;PFKM;DHCR24;SOD1;PEX13;CYP46A1;HACL1;ABCD3
28,prerank,Adipogenesis,-0.25537380758169437,-1.253380043921753,0.05357142857142857,0.11450141266791121,0.737,62/171,27.06%,IMMT;YWHAG;ATP1B3;PTGER3;HADH;ACLY;COQ5;UBQLN1;BCKDHA;RMDN3;AIFM1;PFKL;RTN3;TALDO1;CHUK;LPCAT3;RETSAT;GADD45A;ESYT1;UCP2;PDCD4;PRDX3;STOM;COQ9;ECH1;SLC19A1;SLC5A6;UQCRC1;UCK1;CAT;IDH3G;UQCR10;REEP5;PFKFB3;MAP4K3;RAB34;ECHS1;HIBCH;PEX14;ACOX1;STAT5A;TST;ENPP2;DDT;DECR1;CS;PIM3;AK2;JAGN1;BCL6;ABCA1;ABCB8;SUCLG1;IDH1;SQOR;BCL2L13;MDH2;GPD2;SLC66A3;NMT1;DBT;COX8A
29,prerank,Apical Surface,-0.35222721715471544,-1.2329154455032239,0.17302798982188294,0.1297757735187273,0.783,10/30,21.78%,IL2RG;BRCA1;APP;LYN;CD160;AFAP1L2;B4GALT1;GATA3;MAL;AKAP7
30,prerank,Coagulation,0.28850623162362826,1.1558662677047553,0.22044728434504793,0.5822316234796404,0.997,24/78,21.89%,TIMP1;CPQ;CTSO;CTSH;LRP1;CFH;APOA1;MST1;PRSS23;F8;C2;CAPN5;A2M;ISCU;GSN;KLF7;DUSP14;ANXA1;S100A13;CTSV;CTSK;PROS1;MMP11;PLG
31,prerank,p53 Pathway,-0.23335392513883138,-1.1390552896676631,0.15902140672782875,0.25192844004034887,0.943,43/174,15.50%,RHBDF2;TAP1;NUDT15;CCND2;PCNA;PHLDA3;BAK1;TRAFD1;ADA;IP6K2;MDM2;APAF1;LDHB;APP;IRAG2;TM7SF3;PVT1;HMOX1;DEF6;ABHD4;POLH;RETSAT;GADD45A;FDXR;TNFSF9;STOM;SPHK1;RAP2B;TGFA;TRAF4;RCHY1;TP63;POM121;H1-2;BAX;RB1;SLC35D1;DGKA;TRIB3;ZBTB16;SERTAD3;KLF4;MXD4
32,prerank,Notch Signaling,-0.34002329456004754,-1.1331837711057742,0.2630272952853598,0.2526287144210485,0.95,11/24,27.32%,DLL1;DTX1;PSEN2;KAT2A;JAG1;DTX4;CUL1;SAP30;RBX1;DTX2;ARRB1
33,prerank,Fatty Acid Metabolism,-0.24153485884222844,-1.1325754082363275,0.1503267973856209,0.24523230285409123,0.95,48/129,27.33%,UBE2L6;ACSS1;HADHB;H2AZ1;UGDH;HADH;CPT1A;NTHL1;NBN;PSME1;ADSL;METAP1;ALDH9A1;HSPH1;HSP90AA1;CRYZ;RETSAT;CPOX;SMS;ECH1;PDHB;KMT5A;ACAA1;MIF;D2HGDH;HSD17B4;IDH3G;TP53INP2;YWHAH;ECHS1;HIBCH;ACOX1;FH;LDHA;MDH1;ACOT8;DECR1;NCAPH2;SUCLG1;EHHADH;IDH1;MDH2;GPD2;PCBD1;ACADVL;CEL;NSDHL;HSD17B10
34,prerank,Protein Secretion,-0.2529113093342852,-1.1269952319904057,0.20994475138121546,0.24617422379092074,0.955,35/89,29.85%,STX16;COPE;ICA1;GNAS;MAPK1;COPB1;AP2M1;TMX1;RPS6KA3;ARFGAP3;ZW10;AP3S1;COPB2;SEC22B;VPS4B;CLTA;GALC;STX7;VPS45;VAMP3;NAPA;KIF1B;ABCA1;NAPG;ARFIP1;CLCN3;VAMP7;RAB2A;ATP7A;SGMS1;LAMP2;ADAM10;SEC24D;ARCN1;ARF1
