"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
0.0759792701685674,10.9501097066058,0.589274249088015,0.442700232463475,0.80272856966379,88,0.803175888681676,FALSE,"CD8 Tem"
0.0516778754627396,10.8298734575732,0.853521216838255,0.867562013668396,0.995699491024715,89,0.994636546052096,FALSE,"CD8 Tem"
0.0338290025918474,11.0740190697082,0.177957577394428,0.673134540121934,0.93427297705375,90,0.933652670511483,FALSE,"CD8 Tem"
0.175635107742298,10.9477834625257,4.99323313130135,0.0254470251479404,0.26828510199018,91,0.273496864663059,FALSE,"CD8 Tem"
-0.0682260004028632,11.016035166234,0.687723934711164,0.650704264392832,0.927632396570189,92,0.927184458408043,FALSE,"CD8 Tem"
-0.0152863336205404,10.8419257973346,0.124409854808833,0.886052079437369,0.998052981074555,93,0.997419013883782,FALSE,"CD8 Tem"
0.0860242917555527,10.851947829009,1.09608100513857,0.49299776836262,0.838980102691016,94,0.839556765268839,FALSE,"CD8 Tem"
0.118335036773654,10.8467121517384,2.92646652713088,0.185909401575747,0.572836490194472,95,0.576966921832522,FALSE,"CD8 Tem"
0.253890612494584,11.1085132237173,9.63501277527501,0.00190912663666591,0.0997679549116086,96,0.103453797324659,FALSE,"CD8 Tem"
-0.0300469553295247,11.0199863560072,0.00810481100887159,0.928266011615342,0.998052981074555,97,0.997419013883782,FALSE,"CD8 Tem"
0.0335446246662536,10.770510340481,0.551744263083441,0.739066145474747,0.962347129236196,98,0.961932074408799,FALSE,"CD8 Tem"
0.114774573691167,10.9127221806381,2.23318922592905,0.198244057265052,0.581357572723682,99,0.584748466242443,FALSE,"CD8 Tem"
0.0940613287948724,10.8847367160322,1.19497701346888,0.36744403950096,0.741102440467894,100,0.742777551738567,FALSE,"CD8 Tem"
0.171117262944382,10.8546577212358,4.81935547752156,0.0281422870702165,0.280663037306961,101,0.28585812794708,FALSE,"CD8 Tem"
-0.0103955593673183,10.9881951118656,0.0158592529521372,0.899784590603296,0.998052981074555,102,0.997419013883782,FALSE,"CD8 Tem"
0.065198067995159,10.7561148698888,2.89752957623912,0.301301498540415,0.67979431637409,103,0.682011923469572,FALSE,"CD8 Tem"
0.0235037891144771,10.9300728243339,0.00560048633397475,0.940344909795303,0.998052981074555,104,0.997419013883782,FALSE,"CD8 Tem"
0.00663962335527712,10.9761209896488,7.83188389437674e-05,0.992938982085479,0.999555952465987,105,0.999464381154615,FALSE,"CD8 Tem"
0.0688933215874346,10.9741409136992,0.709134780984651,0.428565138433149,0.790549451040726,106,0.791272918093413,FALSE,"CD8 Tem"
0.185650476125694,10.8252776253105,9.26415266814755,0.0194313764084357,0.242356555126474,107,0.248048000084649,FALSE,"CD8 Tem"
-0.0288762694787972,10.802408201868,0.192290058388902,0.666858128183022,0.932238399212273,108,0.931828804123907,FALSE,"CD8 Tem"
-0.0219367015756289,10.8906841569739,0.0749709344424146,0.784232119904295,0.973259397919848,109,0.972673120374815,FALSE,"CD8 Tem"
0.0182441633962242,10.8553092273529,0.056587721182194,0.811972909671214,0.98465075578324,110,0.984081489808586,FALSE,"CD8 Tem"
0.157411775316663,10.9604807106272,4.03190739082354,0.0446479291064835,0.333874166694882,111,0.339097074433558,FALSE,"CD8 Tem"
-0.00399645473704592,10.7749308380152,0.0112296098725908,0.915606309878337,0.998052981074555,112,0.997419013883782,FALSE,"CD8 Tem"
0.00851778764089088,10.8261150464146,0.0443656364811152,0.870506760715145,0.996811845839209,113,0.995801171688638,FALSE,"CD8 Tem"
-0.00896247432169371,10.7965174861427,0.00386358957293732,0.970295262591067,0.999555952465987,114,0.99933775641114,FALSE,"CD8 Tem"
0.078432700160294,10.7914466529772,1.31376843979678,0.511590617259149,0.851186547421431,115,0.851975429988906,FALSE,"CD8 Tem"
0.00295077578451209,10.790234747903,0.0742677997394701,0.81046557219204,0.98465075578324,116,0.984081489808586,FALSE,"CD8 Tem"
